"Date","Price","Open","High","Low","Vol.","Change %"
"03-02-2020","100.26","100.35","101.07","99.81","2.38M","-0.38%"
"31-01-2020","100.64","102.68","102.91","100.44","2.71M","-1.85%"
"30-01-2020","102.53","103.94","103.94","102.24","2.04M","-2.22%"
"29-01-2020","104.86","103.92","105.18","103.69","1.60M","0.83%"
"28-01-2020","103.99","104.12","104.37","103.04","1.84M","0.47%"
"27-01-2020","103.51","104.93","105.04","103.36","2.70M","-2.63%"
"24-01-2020","106.30","104.84","106.90","104.82","2.24M","2.01%"
"23-01-2020","104.21","104.14","104.97","103.79","1.67M","-0.36%"
"22-01-2020","104.59","105.78","106.43","104.53","1.71M","-1.01%"
"21-01-2020","105.65","105.06","105.87","104.44","1.24M","0.33%"
"20-01-2020","105.31","105.18","105.74","104.89","1.05M","-0.24%"
"17-01-2020","105.56","105.11","105.56","104.88","2.43M","0.90%"
"16-01-2020","104.62","104.03","104.62","103.69","1.60M","0.28%"
"15-01-2020","104.33","104.73","105.22","104.30","1.36M","-0.57%"
"14-01-2020","104.93","104.32","105.38","103.72","1.62M","0.55%"
"13-01-2020","104.35","105.22","105.36","103.51","1.95M","-0.21%"
"10-01-2020","104.57","106.61","106.70","104.57","2.06M","-2.03%"
"09-01-2020","106.73","106.53","106.86","106.25","1.74M","1.16%"
"08-01-2020","105.51","104.57","105.71","103.40","1.82M","0.41%"
"07-01-2020","105.07","104.93","105.65","104.10","2.25M","0.64%"
"06-01-2020","104.41","103.85","104.77","102.86","1.69M","-0.46%"
"03-01-2020","104.89","106.03","106.17","104.12","2.04M","-1.92%"
"02-01-2020","106.95","104.93","107.18","104.93","1.70M","1.80%"
